name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Fachhochschule Joanneum Graz,Austria,ELECTRIC,1,4,89.9,1,75.0,3,137.5,13,34.5,1,75.0,1,100.0,2,303.7,1,100.0,-20.0,896.0
Czech Technical University in Prague,Czech Republic,ELECTRIC,2,5,88.9,12,55.7,6,121.5,2,74.8,10,48.2,4,82.3,1,325.0,5,89.4,-11.0,875.0
Technische Universität Wien,Austria,ELECTRIC,3,6,84.8,5,67.4,1,150.0,1,75.0,4,55.2,8,59.6,4,264.7,8,84.5,0.0,841.0
Technische Hochschule Ingolstadt,Germany,ELECTRIC,4,6,84.8,14,52.7,7,114.6,9,48.2,13,13.0,10,58.3,3,266.1,4,89.6,0.0,727.0
National Tsing Hua University,Taiwan,ELECTRIC,5,18,57.6,4,70.0,16,86.5,7,54.6,3,56.3,5,68.0,7,228.5,7,86.4,-10.0,698.0
Georg-Simon-Ohm-Hochschule Nürnberg,Germany,ELECTRIC,6,15,62.6,18,37.6,23,50.4,5,65.5,12,21.8,,,5,254.9,3,92.1,0.0,585.0
KU Leuven - Group T Campus,Belgium,ELECTRIC,7,11,77.8,9,57.0,5,122.0,6,55.4,14,12.4,12,40.0,8,130.5,2,94.7,-30.0,560.0
Technische Universität Graz,Austria,ELECTRIC,8,1,100.0,2,74.0,4,131.0,12,38.4,6,54.2,2,91.7,,,,,0.0,489.0
Brno University of Technology,Czech Republic,ELECTRIC,9,2,94.9,3,71.0,2,143.5,16,15.7,2,73.3,6,65.2,,,,,0.0,464.0
Slovak University of Technology in Bratislava,Slovakia,ELECTRIC,10,,,19,37.1,20,69.5,19,3.5,,,,,6,233.9,6,89.0,0.0,433.0
Ostbayerische Technische Hochschule Amberg-Weiden (OTH),Germany,ELECTRIC,11,13,69.7,10,56.6,11,104.0,3,73.0,5,55.1,3,90.3,,,,,-40.0,409.0
UAS Würzburg-Schweinfurt,Germany,ELECTRIC,12,17,61.6,17,39.7,9,111.8,10,48.1,9,48.5,7,59.9,,,,,0.0,370.0
Ulm University of Applied Sciences,Germany,ELECTRIC,13,9,79.8,7,58.8,12,103.0,11,39.7,8,52.5,9,58.8,,,,,-23.0,370.0
Hochschule Mannheim,Germany,ELECTRIC,14,8,83.8,13,55.3,17,82.3,14,32.4,11,39.5,14,4.5,,,,,0.0,298.0
Politecnico di Torino,Italy,ELECTRIC,15,3,93.9,8,57.9,8,114.1,4,66.2,16,3.5,,,,,,,-70.0,266.0
Bern University of Applied Sciences,Switzerland,ELECTRIC,16,15,62.6,21,34.6,22,57.0,15,24.2,15,7.2,14,4.5,9,53.0,,,0.0,243.0
Wroclaw University of Technology,Poland,ELECTRIC,17,12,76.8,6,64.0,18,81.3,,,,,,,,,,,0.0,222.0
Lund University,Sweden,ELECTRIC,18,10,78.8,23,32.8,13,99.4,19,3.5,,,13,21.8,,,,,-50.0,186.0
Universität Siegen,Germany,ELECTRIC,19,19,55.6,15,51.0,15,86.7,,,,,,,,,,,-13.0,180.0
Ben-Gurion University of the Negev,Israel,ELECTRIC,20,23,42.4,20,36.7,24,44.7,17,9.7,16,3.5,14,4.5,10,25.0,,,-11.0,156.0
Democritus University of Thrace,Greece,ELECTRIC,21,14,65.7,16,45.8,19,73.5,,,,,,,,,,,-30.0,155.0
Zürcher Hochschule für Angewandte Wissenschaften,Switzerland,ELECTRIC,22,,,11,56.2,14,91.8,18,7.1,16,3.5,14,4.5,,,,,-9.0,154.0
Deggendorf Institute of Technology,Germany,ELECTRIC,23,20,53.5,25,22.9,21,66.5,,,,,,,,,,,-39.0,104.0
Hochschule Esslingen,Germany,ELECTRIC,24,22,44.4,22,33.7,10,106.4,8,49.1,7,53.0,11,50.5,,,,,-255.0,82.0
Technical University of Cluj-Napoca,Romania,ELECTRIC,25,21,49.5,24,23.3,25,10.9,,,,,,,,,,,-18.0,66.0
