name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
University of Modena and Reggio Emilia,Italy,COMBUSTION,1,6,100.5,55,38.4,2,139.0,1,74.0,2,63.3,2,98.3,1,250.0,6,57.7,13.0,835.0
Staffordshire University,United Kingdom,COMBUSTION,2,25,71.5,4,99.7,28,77.0,3,56.8,5,43.0,7,73.3,2,237.1,7,49.6,11.0,719.0
Oxford Brookes University,United Kingdom,ELECTRIC,3,15,88.2,1,115.0,1,144.0,2,69.3,1,75.0,5,83.5,12,17.0,4,90.4,18.0,700.0
University of Strathclyde,United Kingdom,ELECTRIC,4,16,87.1,6,90.5,10,102.0,13,16.2,4,50.2,4,83.8,6,95.3,2,99.0,14.0,638.0
Coventry University,United Kingdom,COMBUSTION,5,27,69.3,27,63.6,29,74.0,7,42.1,3,51.7,1,100.0,5,159.2,8,47.6,-10.0,597.0
"Cardiff University, Wales",United Kingdom,COMBUSTION,6,19,79.3,14,75.7,57,20.0,8,41.6,13,5.0,10,63.4,3,198.4,5,70.1,12.0,566.0
University of Leicester,United Kingdom,COMBUSTION,7,32,64.8,31,61.9,42,52.0,10,29.6,9,18.4,9,71.8,4,189.1,9,40.1,10.0,537.0
University of the West of England,United Kingdom,COMBUSTION,8,4,109.0,54,41.6,20,89.0,5,44.3,10,18.0,3,92.7,10,20.0,10,34.3,4.0,453.0
University of Sheffield,United Kingdom,COMBUSTION,9,11,91.6,10,79.2,19,90.0,12,22.3,8,34.2,8,73.1,,,,,-8.0,382.0
Universidad de Vigo,Spain,COMBUSTION,10,40,51.4,59,20.2,6,105.0,11,25.3,6,40.9,6,82.8,17,3.0,,,16.0,344.0
University of Porto,Portugal,ELECTRIC,11,14,89.4,2,103.0,3,115.0,,,,,,,14,12.0,,,15.0,334.0
University of Modena and Reggio Emilia,Italy,OTHER,12,23,77.1,25,64.7,7,104.0,9,32.1,7,40.1,,,19,1.0,,,13.0,332.0
Otto-von-Guericke-Universität Magdeburg,Germany,ELECTRIC,13,42,49.2,52,42.5,10,102.0,,,,,,,7,35.0,1,100.0,-10.0,319.0
Queen,United Kingdom,ELECTRIC,14,9,96.1,13,77.2,7,104.0,14,5.0,12,11.5,,,8,27.0,,,-6.0,315.0
University of Glasgow,United Kingdom,ELECTRIC,15,7,98.3,11,78.9,3,115.0,,,,,,,,,,,20.0,312.0
University of the Basque Country,Spain,ELECTRIC,16,7,98.3,7,84.7,7,104.0,,,,,,,,,,,17.0,304.0
University of Wolverhampton,United Kingdom,COMBUSTION,17,43,48.0,20,71.1,35,66.0,4,50.3,11,12.0,12,36.2,11,18.0,,,-10.0,292.0
University of Bath,United Kingdom,ELECTRIC,18,1,115.0,36,57.8,27,79.0,,,,,,,9,23.0,,,9.0,284.0
Loughborough University,United Kingdom,ELECTRIC,19,19,79.3,8,80.8,10,102.0,,,,,,,,,,,14.0,276.0
Ain Shams University,Egypt,COMBUSTION,20,11,91.6,37,56.9,17,99.0,,,,,,,15,8.0,,,15.0,271.0
University of Maribor,Slovenia,COMBUSTION,21,36,57.0,38,54.3,13,100.0,6,43.5,,,13,5.0,16,6.0,,,-10.0,256.0
National University of Sciences and Technology - Karachi,Pakistan,ELECTRIC,22,5,107.0,9,79.5,41,54.0,,,,,,,,,,,14.0,254.0
University Of Hertfordshire,United Kingdom,ELECTRIC,23,24,76.0,24,65.0,13,100.0,,,,,,,,,,,11.0,252.0
University of Birmingham,United Kingdom,ELECTRIC,24,17,83.8,28,63.3,13,100.0,,,,,,,,,,,2.0,249.0
Brunel University London,United Kingdom,ELECTRIC,25,3,111.0,34,59.3,31,72.0,,,,,,,,,,,7.0,249.0
Queen Mary University of London,United Kingdom,COMBUSTION,26,2,113.0,32,61.6,38,57.0,,,,,,,,,,,13.0,245.0
University of Southampton,United Kingdom,ELECTRIC,27,19,79.3,14,75.7,32,71.0,,,,,,,,,,,15.0,241.0
University of Agder,Norway,ELECTRIC,28,56,8.9,56,37.0,48,42.0,,,,,11,53.9,13,13.0,3,93.9,-10.0,239.0
University of Warwick,United Kingdom,ELECTRIC,29,35,61.0,5,95.7,38,57.0,,,,,,,,,,,12.0,225.0
Sheffield Hallam University,United Kingdom,COMBUSTION,30,10,92.7,18,72.5,37,60.0,,,,,,,,,,,-1.0,224.0
Karlstad University,Sweden,ELECTRIC,31,13,90.5,12,78.3,50,39.0,,,,,,,,,,,13.0,220.0
