name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Auburn University,United States,COMBUSTION,1,29,68.2,54,40.0,5,125.0,1,75.0,3,44.7,6,140.2,1,300.0,16,60.4,0.0,854.0
University of Washington,United States,COMBUSTION,2,34,66.9,3,72.5,3,135.0,15,56.2,2,46.9,8,134.6,3,271.0,14,69.9,0.0,853.0
"California State Polytechnic University, Pomona",United States,COMBUSTION,3,9,77.6,26,55.6,7,115.0,6,62.6,6,42.8,10,133.8,5,265.0,10,82.4,0.0,835.0
Missouri University of Science and Technology,United States,COMBUSTION,4,16,73.6,4,71.6,8,110.0,3,67.8,1,50.0,1,150.0,8,247.0,18,55.5,0.0,825.0
Iowa State University,United States,COMBUSTION,5,33,67.2,16,58.9,15,90.0,22,46.0,14,36.0,5,141.2,6,261.0,7,85.1,0.0,786.0
University of Toledo,United States,COMBUSTION,6,25,70.3,34,51.1,15,90.0,21,46.4,11,38.1,16,116.4,7,257.0,6,85.5,0.0,755.0
Rose-Hulman Institute of Technology,United States,COMBUSTION,7,21,70.8,29,54.7,12,100.0,40,21.2,27,21.9,17,115.6,2,278.0,5,87.6,0.0,750.0
University of Pittsburgh,United States,COMBUSTION,8,42,65.9,38,49.3,8,110.0,2,68.4,22,24.0,12,125.9,9,231.0,19,51.8,0.0,726.0
École Polytechnique de Montréal,Canada,COMBUSTION,9,12,75.6,18,57.5,66,20.0,31,36.0,24,23.0,19,111.0,4,269.0,8,84.4,0.0,676.0
Wayne State University,United States,COMBUSTION,10,1,89.4,14,60.0,15,90.0,33,33.7,19,27.2,21,108.8,11,179.0,13,73.5,0.0,662.0
"University of California, Berkeley",United States,COMBUSTION,11,29,68.2,10,62.9,8,110.0,24,44.1,23,23.4,15,116.6,14,133.0,1,100.0,0.0,659.0
"California State University, Northridge",United States,COMBUSTION,12,19,71.6,31,52.2,15,90.0,28,38.9,12,37.3,29,91.4,12,166.0,4,90.9,0.0,639.0
"California State University, Chico",United States,COMBUSTION,13,51,62.3,57,36.9,55,40.0,42,7.3,26,22.5,28,92.1,9,231.0,2,96.2,0.0,588.0
San José State University,United States,COMBUSTION,14,46,64.3,7,69.7,6,120.0,11,58.4,5,43.1,4,144.2,24,11.0,12,74.0,0.0,585.0
Northwestern University,United States,COMBUSTION,15,47,64.2,19,57.2,32,60.0,32,34.0,29,19.4,27,93.9,15,127.0,9,83.0,0.0,539.0
University of Wisconsin-Madison,United States,COMBUSTION,16,15,74.4,4,71.6,2,145.0,5,63.4,10,40.2,11,132.5,28,7.0,,,0.0,534.0
École de Technologie Superieure,Canada,COMBUSTION,17,22,70.6,40,49.2,1,150.0,18,51.9,4,44.0,2,149.5,38,5.0,,,0.0,520.0
University of Oklahoma,United States,COMBUSTION,18,24,70.5,11,62.4,44,50.0,37,27.5,39,5.6,36,67.3,16,125.0,3,93.4,0.0,502.0
