name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Alma Mater Studiorum - Università di Bologna,Italy,COMBUSTION,1,2,88.4,4,62.0,5,116.0,3,69.3,1,75.0,2,86.7,1,325.0,1,100.0,0.0,922.0
Ecole Nationale d,France,COMBUSTION,2,9,53.0,13,43.2,4,118.0,2,69.8,4,72.9,4,54.1,2,309.6,,,0.0,721.0
Universitat Politécnica de Valéncia,Spain,COMBUSTION,3,3,87.3,2,67.6,1,150.0,1,75.0,3,74.2,1,100.0,,,,,0.0,554.0
Escola Politècnica Superior d,Spain,COMBUSTION,4,6,72.9,6,59.5,7,94.0,10,27.8,8,24.9,7,31.6,4,181.8,2,43.9,0.0,536.0
University of Malaga,Spain,COMBUSTION,5,12,35.3,1,70.0,10,74.0,4,67.4,11,3.5,8,12.0,3,216.8,3,13.2,0.0,492.0
Università di Pisa,Italy,COMBUSTION,6,4,86.2,11,48.6,2,140.0,11,25.5,5,70.9,5,52.0,,,,,0.0,423.0
University Carlos III of Madrid,Spain,COMBUSTION,7,1,97.0,12,45.4,3,125.0,9,45.8,2,74.3,9,4.5,,,,,0.0,392.0
Fachhochschule Aachen,Germany,COMBUSTION,8,7,66.3,7,58.0,8,82.0,6,64.5,6,54.9,3,55.9,,,,,0.0,382.0
Universitatea Transilvania din Braşov,Romania,COMBUSTION,9,8,61.9,9,48.8,12,68.0,5,66.8,7,45.0,6,34.9,,,,,0.0,326.0
University of Cadiz,Spain,COMBUSTION,10,5,74.0,5,59.7,6,96.0,12,19.7,9,22.5,9,4.5,,,,,0.0,276.0
Universidad Europea de Madrid,Spain,COMBUSTION,11,10,39.8,8,57.2,15,50.0,7,56.9,10,9.2,,,,,,,0.0,213.0
Universitat Jaume I,Spain,COMBUSTION,12,12,35.3,14,40.5,11,72.0,8,54.5,11,3.5,9,4.5,,,,,0.0,210.0
Universidad de Vigo,Spain,COMBUSTION,13,14,34.2,3,64.3,13,56.0,13,3.5,11,3.5,9,4.5,5,25.0,,,0.0,191.0
Universidad Rey Juan Carlos,Spain,COMBUSTION,14,10,39.8,10,48.7,9,78.0,,,,,,,,,,,0.0,166.0
Escola Politècnica Superior d,Spain,COMBUSTION,15,15,13.3,15,36.1,14,54.0,,,,,,,,,,,0.0,103.0
