name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universität Stuttgart,Germany,COMBUSTION,1,4,87.4,2,72.0,2,139.0,5,65.7,2,45.7,1,150.0,1,371.2,,,0.0,931.0
Politecnico di Torino,Italy,COMBUSTION,2,2,89.2,5,65.3,13,114.0,3,69.3,5,38.9,2,117.3,2,315.5,,,0.0,810.0
Technische Universität Graz,Austria,COMBUSTION,3,7,78.0,3,71.3,2,139.0,1,75.0,4,39.8,6,100.9,3,280.8,,,0.0,785.0
ETH Zürich,Switzerland,COMBUSTION,4,20,53.0,16,53.3,1,143.0,7,64.1,7,38.7,4,107.0,5,266.2,,,0.0,725.0
Ostbayerische Technische Hochschule Amberg-Weiden (OTH),Germany,COMBUSTION,5,5,84.6,21,43.5,7,122.0,2,70.9,1,50.0,10,73.1,6,221.2,,,0.0,665.0
Hochschule Karlsruhe,Germany,COMBUSTION,6,,,1,75.0,12,115.0,11,53.7,15,25.6,7,90.7,4,278.9,,,0.0,639.0
Ostfalia University of Applied Sciences,Germany,COMBUSTION,7,12,66.0,22,42.8,17,108.0,8,60.7,14,29.6,12,56.1,7,193.8,,,0.0,557.0
Università degli studi di Padova,Italy,COMBUSTION,8,14,63.3,11,60.0,11,117.0,12,53.6,19,17.4,13,54.5,8,164.4,,,0.0,530.0
Technische Universiteit Eindhoven,Netherlands,COMBUSTION,9,9,71.3,7,63.0,10,119.0,10,55.0,10,32.9,11,62.7,11,101.4,,,0.0,505.0
Fachhochschule Joanneum Graz,Austria,COMBUSTION,10,3,87.5,10,60.8,8,121.0,4,67.5,3,42.4,3,107.4,,,,,0.0,486.0
Technische Universität Wien,Austria,COMBUSTION,11,10,70.9,4,67.5,5,125.0,6,64.4,8,37.6,5,103.7,,,,,0.0,469.0
Fachhochschule Coburg,Germany,COMBUSTION,12,19,55.0,23,42.0,15,110.0,15,47.2,16,25.0,21,31.5,9,156.2,,,0.0,467.0
Università degli Studi di Firenze,Italy,COMBUSTION,13,1,91.4,7,63.0,6,124.0,19,39.3,5,38.9,8,75.6,,,,,0.0,432.0
Westsächsische Hochschule Zwickau,Germany,COMBUSTION,14,16,60.1,5,65.3,8,121.0,14,50.7,9,34.6,14,52.9,,,,,0.0,384.0
Karlsruhe Institute of Technology,Germany,COMBUSTION,15,8,77.2,12,57.0,14,112.0,13,50.9,11,32.3,16,51.8,,,,,0.0,381.0
Budapest University of Technology and Economics,Hungary,COMBUSTION,16,22,52.2,9,61.5,25,78.0,16,44.7,20,15.9,22,23.7,12,99.2,,,0.0,375.0
University of Modena and Reggio Emilia,Italy,COMBUSTION,17,6,81.0,18,47.3,20,90.0,21,31.6,13,29.8,9,74.7,,,,,0.0,354.0
Technische Universität Dresden,Germany,COMBUSTION,18,,,19,46.5,15,110.0,22,30.9,22,4.7,24,13.5,10,135.4,,,0.0,341.0
Universität Bayreuth,Germany,COMBUSTION,19,11,67.4,12,57.0,4,131.0,,,,,15,52.4,,,,,0.0,308.0
Fachhochschule Konstanz,Germany,COMBUSTION,20,,,15,54.8,17,108.0,18,39.9,11,32.3,17,51.6,,,,,0.0,286.0
Fachhochschule München,Germany,COMBUSTION,21,20,53.0,25,41.3,21,88.0,20,35.6,17,19.9,18,43.8,,,,,0.0,282.0
Università degli Studi di Cagliari,Italy,COMBUSTION,22,15,62.1,23,42.0,28,64.0,9,58.3,21,12.3,19,35.1,,,,,0.0,274.0
Università di Pisa,Italy,COMBUSTION,23,27,25.5,20,45.0,26,73.0,26,3.5,,,25,7.5,13,75.5,,,0.0,230.0
Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,Germany,COMBUSTION,24,,,27,36.0,30,58.0,23,26.2,18,17.7,20,34.5,14,48.8,,,0.0,221.0
Hochschule Offenburg,Germany,COMBUSTION,25,23,51.5,28,30.0,24,79.0,17,41.4,23,3.5,25,7.5,,,,,0.0,213.0
"Università degli Studi di Roma ""La Sapienza""",Italy,COMBUSTION,26,13,64.9,28,30.0,19,96.0,,,,,,,,,,,0.0,191.0
Manipal Academy of Higher Education,India,COMBUSTION,27,17,59.6,14,56.3,29,61.0,,,,,25,7.5,,,,,0.0,184.0
Università del Salento,Italy,COMBUSTION,28,18,57.6,30,22.5,27,69.0,25,12.5,23,3.5,25,7.5,,,,,0.0,173.0
Università degli Studi di Roma Tor Vergata,Italy,COMBUSTION,29,25,40.6,17,52.5,31,35.0,24,17.6,,,23,20.1,,,,,0.0,166.0
Università degli Studi di Parma,Italy,COMBUSTION,30,26,33.6,26,37.5,22,80.0,,,,,,,,,,,0.0,151.0
Università della Calabria,Italy,COMBUSTION,31,24,45.5,31,18.8,22,80.0,,,,,,,,,,,0.0,144.0
