name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universität Stuttgart,Germany,COMBUSTION,1,21,85.0,10,64.22,1,150.0,13,50.57,4,62.88,3,96.73,1,325.0,7,79.19,-25.0,889.0
Technische Universität Graz,Austria,COMBUSTION,2,6,95.0,1,75.0,8,125.0,15,50.02,1,75.0,10,80.53,4,285.55,1,100.0,-5.0,881.0
Fachhochschule Coburg,Germany,COMBUSTION,3,1,99.0,37,47.31,12,110.0,1,75.0,6,59.42,2,97.01,3,306.47,10,71.95,0.0,866.0
GFR DHBW Ravensburg & Oregon State University,Bermuda,COMBUSTION,4,29,76.0,12,62.79,9,120.0,32,38.08,2,69.22,1,100.0,2,308.24,5,91.5,-5.0,861.0
Ostbayerische Technische Hochschule Regensburg,Germany,COMBUSTION,5,16,89.0,18,56.94,5,132.0,16,49.12,12,48.82,5,85.82,5,264.93,17,51.94,0.0,779.0
Monash University,Australia,COMBUSTION,6,16,89.0,7,68.07,2,149.0,14,50.16,21,42.0,14,67.0,9,236.39,12,68.7,-20.0,750.0
Hochschule Karlsruhe,Germany,COMBUSTION,7,3,97.0,17,58.01,26,85.0,17,47.02,3,63.95,7,85.22,12,215.6,4,93.16,0.0,745.0
Politecnico di Milano,Italy,COMBUSTION,8,39,67.0,24,53.94,4,133.0,8,56.08,8,53.88,6,85.48,8,239.72,18,51.89,0.0,741.0
Fachhochschule Joanneum Graz,Austria,COMBUSTION,9,6,95.0,14,60.37,3,148.0,18,46.19,7,56.16,15,66.01,7,243.72,23,24.85,0.0,740.0
Universitat Politécnica de Valéncia,Spain,COMBUSTION,10,9,92.0,27,53.3,26,85.0,3,66.17,11,51.84,8,82.1,6,263.17,19,51.19,-5.0,740.0
Brno University of Technology,Czech Republic,COMBUSTION,11,18,88.0,50,35.32,21,90.0,7,56.47,18,43.42,9,80.59,10,230.19,13,67.26,0.0,691.0
Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,COMBUSTION,12,18,88.0,9,65.29,19,95.0,27,42.8,13,47.47,22,57.56,16,177.96,3,93.99,0.0,668.0
Wroclaw University of Technology,Poland,COMBUSTION,13,30,74.0,16,58.55,13,105.0,6,58.29,26,34.99,11,78.89,17,176.3,14,62.63,0.0,649.0
The University of Akron,United States,COMBUSTION,14,42,63.0,30,51.8,6,130.0,34,33.87,16,43.84,34,37.33,13,205.82,6,82.04,0.0,648.0
Ulm University of Applied Sciences,Germany,COMBUSTION,15,23,84.0,25,53.52,33,75.0,42,22.52,41,9.89,12,78.56,11,219.38,2,99.63,-5.0,638.0
"Hochschule Darmstadt, UAS",Germany,COMBUSTION,16,40,66.0,23,54.09,19,95.0,43,16.75,29,33.53,16,65.1,14,196.71,8,79.15,0.0,606.0
Fachhochschule München,Germany,COMBUSTION,17,13,90.0,11,63.47,13,105.0,37,31.1,9,53.73,19,59.94,22,123.97,9,78.34,-5.0,601.0
Széchenyi István University,Hungary,COMBUSTION,18,8,93.0,38,46.24,13,105.0,38,28.41,23,39.39,27,52.08,19,145.95,11,70.22,0.0,580.0
Fachhochschule Konstanz,Germany,COMBUSTION,19,36,69.5,20,54.8,26,85.0,10,54.11,32,29.6,25,55.54,18,175.35,21,36.98,0.0,561.0
