name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Technische Universität Graz,Austria,COMBUSTION,1,63,-23.69,3,67.11,1,150.0,1,75.0,1,50.0,1,90.95,1,300.0,3,98.11,0.0,807.0
Kyoto Institute of Technology,Japan,COMBUSTION,2,2,85.35,34,39.47,11,102.0,13,61.03,2,48.85,1,90.95,5,240.48,9,84.54,0.0,753.0
Nagoya Institute of Technology,Japan,COMBUSTION,3,30,31.68,34,39.47,7,105.0,21,51.89,5,43.44,1,90.95,2,266.03,2,98.21,0.0,727.0
Doshisha University,Japan,COMBUSTION,4,1,95.0,1,75.0,5,116.0,16,56.39,7,41.28,1,90.95,18,166.36,6,88.58,-10.0,720.0
Osaka University,Japan,COMBUSTION,5,3,79.06,45,35.53,3,135.0,14,60.94,6,41.68,1,90.95,12,192.52,18,70.34,0.0,706.0
Nihon Automobile College,Japan,COMBUSTION,6,14,50.69,23,46.32,36,67.0,2,70.93,10,37.85,1,90.95,4,252.66,14,75.76,0.0,692.0
Toyohashi University of Technology,Japan,COMBUSTION,7,19,47.13,34,39.47,7,105.0,5,66.49,17,31.7,1,90.95,3,254.41,31,39.11,0.0,674.0
Kyushu Institute of Technology,Japan,COMBUSTION,8,6,63.54,6,59.21,13,99.0,34,24.0,19,30.04,1,90.95,14,189.68,12,76.86,0.0,633.0
Nippon Institute of Technology,Japan,COMBUSTION,9,5,67.6,14,55.26,34,69.0,26,38.97,21,26.91,1,90.95,16,182.58,1,100.0,0.0,631.0
King Mongkut,Thailand,COMBUSTION,10,42,24.54,53,27.63,23,75.0,20,52.09,13,35.84,1,90.95,7,232.51,7,88.52,0.0,627.0
Seikei University,Japan,COMBUSTION,11,9,56.39,20,47.37,9,104.0,19,54.41,32,16.78,1,90.95,10,201.0,29,43.94,0.0,615.0
Meijo University,Japan,COMBUSTION,12,11,51.03,25,43.42,32,71.0,23,46.15,20,27.94,1,90.95,9,201.91,10,79.89,0.0,612.0
Tongji University,China,COMBUSTION,13,29,33.35,13,58.16,26,74.0,18,55.42,8,40.86,1,90.95,20,156.12,11,77.74,0.0,587.0
Toyota Technical College Nagoya,Japan,COMBUSTION,14,44,20.66,14,55.26,34,69.0,24,44.82,33,16.39,1,90.95,11,199.91,16,70.99,0.0,568.0
Osaka Institute of Technology,Japan,COMBUSTION,15,25,36.97,25,43.42,26,74.0,6,66.16,18,31.16,1,90.95,22,152.44,17,70.73,0.0,566.0
Yokohama National University,Japan,COMBUSTION,16,64,-100.0,6,59.21,4,122.0,7,65.84,16,31.93,1,90.95,8,215.14,19,68.24,0.0,553.0
Shizuoka Institute of Science and Technology,Japan,COMBUSTION,17,36,26.4,6,59.21,39,61.0,32,25.59,15,33.33,1,90.95,13,191.27,28,53.96,0.0,542.0
Tokyo University of Agriculture and Technology,Japan,COMBUSTION,18,12,50.84,52,30.53,18,87.0,29,34.31,,,1,90.95,15,188.71,30,39.82,0.0,522.0
Kanazawa Institute of Technology,Japan,COMBUSTION,19,40,25.71,25,43.42,20,78.0,8,64.44,27,22.98,1,90.95,24,136.74,23,57.51,0.0,520.0
Nagoya University,Japan,COMBUSTION,20,4,67.65,6,59.21,6,113.0,4,66.83,4,43.9,1,90.95,39,13.0,20,64.47,0.0,519.0
Tokyo City University,Japan,COMBUSTION,21,17,49.05,34,39.47,50,55.0,9,64.21,11,36.39,1,90.95,23,146.96,33,33.05,-20.0,495.0
Shibaura Institute of Technology,Japan,COMBUSTION,22,64,-100.0,31,42.37,19,81.0,17,56.26,9,38.72,1,90.95,6,237.2,24,57.28,-20.0,484.0
Kyoto University,Japan,COMBUSTION,23,15,50.39,14,55.26,2,145.0,11,62.6,3,44.46,1,90.95,42,10.0,,,0.0,459.0
Aichi Institute of Technology,Japan,COMBUSTION,24,20,46.32,53,27.63,38,62.0,,,,,1,90.95,21,152.62,15,72.1,0.0,452.0
Tokyo University of Science,Japan,COMBUSTION,25,45,20.39,34,39.47,12,101.0,,,,,1,90.95,25,136.39,25,56.97,0.0,445.0
Kogakuin University,Japan,COMBUSTION,26,24,37.48,5,62.11,9,104.0,10,63.29,24,25.24,1,90.95,34,16.0,34,30.68,0.0,430.0
