name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Monash University,Australia,COMBUSTION,1,6,66.9,2,72.7,1,150.0,1,100.0,2,74.5,1,125.0,4,242.6,1,100.0,0.0,932.0
University of New South Wales,Australia,COMBUSTION,2,2,71.6,7,67.0,9,130.4,8,74.9,5,67.4,6,69.6,3,264.2,2,95.2,0.0,840.0
Edith Cowan University,Australia,COMBUSTION,3,4,69.9,3,72.1,2,143.7,11,65.5,3,71.6,3,98.4,5,231.3,7,74.7,0.0,827.0
University of Wollongong,Australia,COMBUSTION,4,5,69.3,16,51.0,14,116.2,6,77.4,6,63.7,5,92.0,1,275.0,6,78.4,0.0,823.0
Griffith University,Australia,COMBUSTION,5,1,71.8,6,67.4,10,129.0,2,95.6,4,68.5,9,67.8,2,266.5,11,41.4,0.0,808.0
Curtin University,Australia,COMBUSTION,6,10,60.5,1,75.0,6,131.7,4,80.6,6,63.7,2,104.7,9,209.6,10,49.0,0.0,775.0
University of Melbourne,Australia,COMBUSTION,7,8,62.3,11,57.5,8,130.9,13,49.8,8,54.6,6,69.6,7,223.0,4,84.5,0.0,732.0
University of Queensland,Australia,COMBUSTION,8,3,71.5,4,69.0,12,121.0,12,61.8,12,36.0,10,59.4,10,193.3,3,91.4,0.0,703.0
University of Canterbury,New Zealand,COMBUSTION,9,14,53.1,7,67.0,3,135.2,5,78.1,11,42.5,4,97.7,8,221.7,,,0.0,695.0
University of New South Wales - Australian Defence Force Academy,Australia,COMBUSTION,10,13,55.9,5,67.6,7,131.4,9,67.0,10,45.2,15,16.0,6,228.0,8,62.8,0.0,674.0
University of Sydney,Australia,COMBUSTION,11,15,51.5,13,55.8,13,118.0,7,77.0,16,7.4,12,46.0,11,188.4,,,0.0,544.0
University of Waikato,New Zealand,COMBUSTION,12,12,57.4,9,63.8,11,123.2,3,85.3,9,51.5,8,69.2,16,9.0,,,0.0,460.0
Sophia University,Japan,COMBUSTION,13,17,39.8,15,53.2,18,53.2,,,1,75.0,11,51.9,15,10.0,5,79.8,0.0,363.0
VIT University - Vellore,India,COMBUSTION,14,16,42.3,10,59.5,4,134.5,10,66.0,15,10.7,16,6.5,17,7.0,,,0.0,326.0
Tokyo Denki University,Japan,COMBUSTION,15,7,65.1,17,45.2,17,82.2,,,,,16,6.5,12,58.7,9,62.2,0.0,320.0
University of South Australia,Australia,COMBUSTION,16,11,57.9,18,39.5,16,109.2,15,24.7,14,13.7,13,31.7,14,14.0,,,0.0,291.0
RMIT University,Australia,COMBUSTION,17,18,32.8,14,54.5,5,132.2,14,33.0,13,16.0,,,18,3.0,,,0.0,272.0
Flinders University,Australia,COMBUSTION,18,9,61.9,12,56.1,15,110.1,,,,,14,24.6,13,16.0,,,0.0,269.0
