name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universität Stuttgart,Germany,COMBUSTION,1,4,81.78,13,65.02,7,115.0,3,72.54,25,47.61,6,86.67,2,321.02,8,90.18,0.0,880.0
Technical University of Munich,Germany,COMBUSTION,2,43,58.55,4,70.0,4,130.0,1,75.0,18,52.71,7,84.33,7,295.66,6,90.42,0.0,857.0
Chalmers University of Technology,Sweden,COMBUSTION,3,5,79.97,3,73.0,10,100.0,5,65.29,7,64.43,10,80.93,3,319.79,24,63.54,0.0,847.0
Monash University,Australia,COMBUSTION,4,22,70.93,10,67.03,3,135.0,52,35.99,6,64.54,4,90.59,6,302.64,14,74.51,0.0,841.0
Rochester Institute of Technology,United States,COMBUSTION,5,25,68.91,19,62.29,10,100.0,33,45.97,15,54.13,9,82.71,1,325.0,2,98.0,0.0,837.0
University Of Hertfordshire,United Kingdom,COMBUSTION,6,14,73.67,2,74.0,5,125.0,4,68.26,21,48.36,8,83.11,8,279.14,17,72.98,0.0,825.0
École de Technologie Superieure,Canada,COMBUSTION,7,28,66.29,14,64.9,1,150.0,42,43.37,38,40.33,11,79.57,9,276.27,1,100.0,-5.0,816.0
Hochschule Esslingen,Germany,COMBUSTION,8,8,77.35,5,69.53,17,95.0,29,47.26,3,71.05,2,94.22,10,265.35,19,71.75,0.0,792.0
Hochschule für Angewandte Wissenschaften Hamburg,Germany,COMBUSTION,9,57,52.01,27,55.29,23,90.0,18,54.29,8,61.48,3,92.53,5,304.19,16,73.69,0.0,783.0
University of Michigan - Ann Arbor,United States,COMBUSTION,10,55,52.79,39,49.59,10,100.0,2,72.92,49,29.05,12,78.63,4,306.64,10,81.24,0.0,771.0
Karlsruhe Institute of Technology,Germany,COMBUSTION,11,63,46.73,8,67.63,2,140.0,13,58.43,10,60.31,13,77.43,14,241.6,18,72.84,0.0,765.0
The University of Akron,United States,COMBUSTION,12,3,84.62,23,57.78,17,95.0,10,59.28,4,68.08,23,56.11,12,255.75,15,74.36,0.0,751.0
Oxford Brookes University,United Kingdom,COMBUSTION,13,23,70.37,12,65.85,10,100.0,36,44.34,5,65.33,14,74.66,13,241.62,3,93.24,-20.0,735.0
University of Washington,United States,COMBUSTION,14,53,54.58,7,67.86,23,90.0,46,41.82,13,55.09,17,69.63,11,262.97,9,84.37,0.0,726.0
Fachhochschule Stralsund,Germany,COMBUSTION,15,2,84.68,11,66.2,17,95.0,25,51.27,2,71.14,16,70.53,20,194.87,13,74.99,0.0,709.0
