name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
École de Technologie Superieure,Canada,COMBUSTION,1,7,59.49,1,75.0,1,150.0,6,63.56,1,50.0,1,150.0,2,295.9,1,100.0,0.0,944.0
Western University,Canada,COMBUSTION,2,15,38.0,9,60.0,2,135.0,2,73.5,3,38.54,3,128.66,1,300.0,10,38.06,0.0,812.0
Iowa State University,United States,COMBUSTION,3,2,68.62,15,44.25,5,109.0,9,55.75,4,32.07,5,126.19,3,262.06,3,80.69,0.0,779.0
The University of Michigan-Dearborn,United States,COMBUSTION,4,5,61.11,6,67.5,6,108.0,7,57.86,5,30.25,8,113.78,4,259.4,5,69.41,0.0,767.0
Oakland University,United States,COMBUSTION,5,3,66.16,10,56.25,10,95.0,3,72.51,6,24.16,9,110.85,5,255.68,9,42.0,0.0,723.0
University of Toledo,United States,COMBUSTION,6,9,57.29,4,69.75,12,79.0,4,67.7,8,18.3,7,123.25,7,249.03,8,43.08,0.0,707.0
Université du Québec à Trois-Rivières,Canada,COMBUSTION,7,11,50.71,18,37.5,7,105.0,5,65.38,9,17.47,11,100.92,6,253.54,7,47.76,0.0,678.0
University of Toronto,Canada,COMBUSTION,8,1,82.82,2,73.5,13,77.0,11,45.85,14,5.07,15,70.63,10,191.49,6,68.22,0.0,615.0
Carleton University,Canada,COMBUSTION,9,18,27.39,5,68.25,11,92.0,14,14.07,10,13.96,14,81.23,9,203.88,2,92.46,0.0,593.0
École Polytechnique de Montréal,Canada,COMBUSTION,10,4,65.33,11,55.5,15,73.0,,,,,13,89.1,8,233.88,4,76.18,0.0,593.0
The University of Akron,United States,COMBUSTION,11,6,60.69,3,72.0,3,130.0,1,75.0,2,42.28,4,126.55,12,14.0,,,0.0,521.0
McGill University,Canada,COMBUSTION,12,8,57.52,7,63.75,4,111.0,12,38.62,7,18.85,6,124.05,15,8.0,,,0.0,422.0
University of Waterloo,Canada,COMBUSTION,13,13,45.51,13,51.0,7,105.0,8,57.43,12,7.96,2,130.1,17,6.0,,,0.0,403.0
Rensselaer Polytechnic Institute,United States,COMBUSTION,14,16,34.37,14,48.75,9,99.0,13,36.9,13,6.35,10,108.87,16,7.0,,,0.0,341.0
University of Guelph,Canada,COMBUSTION,15,12,47.0,17,41.25,16,72.0,10,52.47,15,3.56,12,92.64,14,13.0,,,0.0,322.0
University of Nebraska–Lincoln,United States,COMBUSTION,16,10,51.2,12,52.5,14,76.0,15,3.72,11,8.83,16,44.93,11,62.25,,,0.0,299.0
Columbia University,United States,COMBUSTION,17,14,40.78,8,63.0,17,65.0,,,,,,,12,14.0,,,0.0,183.0
Temple University,United States,COMBUSTION,18,17,31.67,16,42.75,18,61.0,,,,,,,,,,,0.0,135.0
