name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
University of Auckland,New Zealand,ELECTRIC,1,3,57.78,6,61.31,3,124.0,1,100.0,5,56.55,2,115.08,2,260.42,4,71.48,0.0,847.0
University of Wollongong,Australia,ELECTRIC,2,5,47.87,10,54.21,14,89.0,,,1,75.0,5,97.32,1,275.0,3,80.24,0.0,719.0
Swinburne University of Technology,Australia,ELECTRIC,3,18,10.27,10,54.21,11,99.0,2,62.16,9,37.23,1,125.0,3,249.84,5,67.5,0.0,705.0
The University of Newcastle,Australia,ELECTRIC,4,16,23.11,18,33.16,6,105.0,8,15.13,6,56.06,7,93.44,4,159.99,2,85.26,0.0,571.0
Monash University,Australia,ELECTRIC,5,9,39.24,4,65.26,1,150.0,6,43.83,2,72.48,9,30.81,5,108.16,7,54.83,0.0,565.0
University of Adelaide,Australia,ELECTRIC,6,6,46.95,1,75.0,13,92.0,3,51.29,3,72.4,,,6,102.19,,,0.0,440.0
University of Western Australia,Australia,ELECTRIC,7,12,35.51,2,74.21,4,118.0,5,45.99,7,50.86,4,97.74,,,,,0.0,422.0
University of Canterbury,New Zealand,ELECTRIC,8,10,38.79,12,51.71,10,102.0,4,51.24,4,59.26,6,95.93,7,17.0,,,0.0,416.0
University of Queensland,Australia,ELECTRIC,9,2,62.25,14,49.55,2,131.0,,,,,10,22.63,7,17.0,1,100.0,0.0,382.0
Curtin University,Australia,ELECTRIC,10,8,43.75,9,55.47,8,104.0,,,8,39.18,3,107.51,11,11.0,,,0.0,361.0
University of Tasmania,Australia,ELECTRIC,11,4,48.79,16,46.33,15,84.0,7,27.88,10,35.24,11,20.79,9,15.0,6,56.53,0.0,335.0
"University of Technology, Sydney",Australia,ELECTRIC,12,7,46.02,13,50.79,8,104.0,,,,,8,67.0,9,15.0,,,0.0,283.0
Griffith University,Australia,ELECTRIC,13,1,70.81,8,55.78,6,105.0,,,,,,,,,,,0.0,232.0
University of New South Wales,Australia,ELECTRIC,14,14,32.72,7,57.63,5,112.0,,,,,,,,,,,0.0,202.0
RMIT University,Australia,ELECTRIC,15,15,24.28,3,72.9,12,94.0,,,,,,,,,,,0.0,191.0
National Taiwan University,Taiwan,ELECTRIC,16,13,33.76,5,61.58,16,73.0,,,,,,,,,,,0.0,168.0
University of Melbourne,Australia,ELECTRIC,17,11,37.12,15,46.58,17,60.0,,,,,,,,,,,0.0,144.0
University of New South Wales - Australian Defence Force Academy,Australia,ELECTRIC,18,19,6.22,17,41.57,18,57.0,,,,,,,,,,,0.0,105.0
University of South Australia,Australia,ELECTRIC,19,17,18.29,19,30.0,,,,,,,,,,,,,0.0,48.0
Queensland University of Technology,Australia,ELECTRIC,20,,,,,19,4.0,,,,,,,,,,,0.0,4.0
