name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Monash University,Australia,COMBUSTION,1,7,64.0,2,74.4,1,150.0,3,92.1,1,75.0,1,125.0,1,275.0,3,83.2,0.0,939.0
University of Queensland,Australia,COMBUSTION,2,1,86.1,9,57.7,6,126.0,8,54.0,4,53.1,6,86.3,3,166.7,1,100.0,0.0,730.0
Griffith University,Australia,COMBUSTION,3,6,65.1,3,70.8,3,132.8,4,78.0,5,52.2,5,91.2,4,162.2,5,55.3,0.0,708.0
RMIT University,Australia,COMBUSTION,4,9,56.8,4,66.3,4,132.3,1,100.0,3,55.0,10,6.5,2,171.8,4,56.2,0.0,645.0
Curtin University,Australia,COMBUSTION,5,11,55.9,5,63.7,5,131.6,6,71.9,2,61.9,2,97.6,7,17.0,2,88.9,0.0,588.0
Edith Cowan University,Australia,COMBUSTION,6,4,74.9,1,75.0,2,138.9,2,95.2,8,15.0,3,96.9,10,6.0,,,0.0,502.0
University of New South Wales - Australian Defence Force Academy,Australia,COMBUSTION,7,10,56.5,6,63.4,9,108.9,7,64.1,6,26.3,7,71.4,5,64.8,6,46.0,0.0,501.0
University of Sydney,Australia,COMBUSTION,8,8,62.0,7,62.5,11,98.2,9,46.1,10,3.5,4,92.6,12,5.0,,,0.0,370.0
University of New South Wales,Australia,COMBUSTION,9,12,46.7,11,43.9,7,120.3,5,73.9,9,13.7,9,51.1,8,16.0,,,0.0,366.0
Tokyo Denki University,Japan,COMBUSTION,10,2,80.3,13,20.9,12,90.6,,,7,19.1,8,56.6,9,7.0,,,0.0,274.0
Honda Technical College Kansai,Japan,COMBUSTION,11,3,78.0,12,38.3,10,104.5,10,4.5,,,10,6.5,6,25.0,,,0.0,257.0
Flinders University,Australia,COMBUSTION,12,5,67.6,10,56.3,8,114.7,,,,,,,10,6.0,,,0.0,245.0
VIT University - Chennai,India,COMBUSTION,13,13,39.8,8,58.0,13,79.0,,,,,,,,,,,0.0,177.0
